location_id,zone,prefix,x,y,z,level,dist_to_bay,StockCode,Description,refined_category,Total_Hits,Cubic_Vol_Fixed,Height_Fixed,CurrentLocation,coi_score
C1-10-10,OUTSIDE,C1,11,0.0,0.0,0,13.5,JPH518-080,MIBAZI PORK FLOSS AND SALTED EGG YOLK DOUBLE LAYER CRISPS,Food-Grade,1,1.026,0.8550000000000001,A1-08-20,0.9327272727272726
C1-01-50,OUTSIDE,C1,11,6.4,-13.5,4,6.4,11.0102,YI MIAN,General / Other,1,1.0270000000000001,0.8558333333333334,D1-09-30,0.9336363636363637
C1-02-50,OUTSIDE,C1,11,6.4,-12.0,4,7.9,05.01.000000434,ZHU GUANGYU MATCHA ICE FOUNDATION,General / Other,1,1.0272,0.856,D1-03-10,0.9338181818181817
B1-10-10,OUTSIDE,B1,17,0.0,0.0,0,13.5,03.02.000000710,ZHU GUANGYU SHACHA SAUCE,Food-Grade,1,1.0305,0.85875,D1-15-10,0.9368181818181818
A1-10-10,OUTSIDE,A1,23,0.0,0.0,0,13.5,JPH518-051,VIVI 320ML SAGO PUDDING (ASSORTED FLAVOR),Food-Grade,1,1.034,0.8616666666666667,A1-04-50,0.94
D1-09-20,OUTSIDE,D1,5,1.6,-1.5,1,13.6,JPH518-050,WAN WAN MILK 486ML*8 ORIGINAL FLAVOR,Food-Grade,1,1.034,0.8616666666666667,A1-02-50,0.94
C1-09-20,OUTSIDE,C1,11,1.6,-1.5,1,13.6,JPH518-053,VIVI 320ML SAGO PUDDING (PAPAYA),Food-Grade,1,1.034,0.8616666666666667,A1-04-50,0.94
B1-09-20,OUTSIDE,B1,17,1.6,-1.5,1,13.6,JPH518-052,VIVI 320ML SAGO PUDDING (COCONUT MILK FLAVOR),Food-Grade,1,1.034,0.8616666666666667,A1-04-50,0.94
A1-09-20,OUTSIDE,A1,23,1.6,-1.5,1,13.6,JPH518-063,208G LARGE KNIFE VEGETARIAN MEAT (BARBECUE FLAVOR),Food-Grade,1,1.04,0.8666666666666667,B1-20-40,0.9454545454545454
D1-08-30,OUTSIDE,D1,5,3.2,-3.0,2,13.7,JPH518-046,150G OF FICUS MICROCARPA AND FRIED TOFU SKIN,Food-Grade,1,1.04,0.8666666666666667,A1-11-20,0.9454545454545454
C1-08-30,OUTSIDE,C1,11,3.2,-3.0,2,13.7,JPH518-047,180G BANANA BEAN CURD ROLLS,Food-Grade,1,1.04,0.8666666666666667,A1-11-20,0.9454545454545454
B1-08-30,OUTSIDE,B1,17,3.2,-3.0,2,13.7,11.0103,BAMBOO NOODLES,General / Other,1,1.043,0.8691666666666666,D1-09-30,0.948181818181818
A1-08-30,OUTSIDE,A1,23,3.2,-3.0,2,13.7,14.0409,TRUFFLE MUSHROOM SAUCE,Food-Grade,1,1.044,0.8700000000000001,D1-03-10,0.9490909090909091
D1-07-40,OUTSIDE,D1,5,4.800000000000001,-4.5,3,13.8,JPH518-038,HAIDILAO SPICY TENDER BEEF SELF-COOKING HOT POT SET MEAL 3.0(435G),Food-Grade,1,1.064,0.8866666666666667,A1-12-50,0.9672727272727273
C1-07-40,OUTSIDE,C1,11,4.800000000000001,-4.5,3,13.8,JPH518-039,HAIDILAO CRISPY BEEF TRIPE SELF-COOKING HOT POT SET MEAL 3.0(435G),Food-Grade,1,1.064,0.8866666666666667,A1-12-50,0.9672727272727273
B1-07-40,OUTSIDE,B1,17,4.800000000000001,-4.5,3,13.8,03.02.000001745,ZHU GUANGYU CLEAR OIL BASE,General / Other,1,1.078,0.8983333333333334,C1-15-10,0.98
A1-07-40,OUTSIDE,A1,23,4.800000000000001,-4.5,3,13.8,03.02.000001746,ZHU GUANGYU CLEAR OIL RED OIL,General / Other,1,1.078,0.8983333333333334,C1-16-10,0.98
D1-06-50,OUTSIDE,D1,5,6.4,-6.0,4,13.9,03.02.000000718,"ZHU GUANGYU""S CUSTOMIZED PORK TRIPE AND CHICKEN FLAVORED SOUP BASE",Food-Grade,1,1.092,0.9100000000000001,A1-15-10,0.9927272727272727
C1-06-50,OUTSIDE,C1,11,6.4,-6.0,4,13.9,JPH518-043,RED SUN CHILI DRIED,Food-Grade,1,1.2600000000000002,1.0500000000000003,B1-20-20,1.1454545454545455
B1-06-50,OUTSIDE,B1,17,6.4,-6.0,4,13.9,JPH518-070,LAYS'S INFINITE REFRESHING LIME FLAVOR 90G*24 JARS,Food-Grade,1,1.8,1.5,B1-13-50,1.6363636363636362
A1-06-50,OUTSIDE,A1,23,6.4,-6.0,4,13.9,03.02.000000572,ZHU GUANGYU BONE BROTH BASE,General / Other,1,1.8,1.5,B1-15-10,1.6363636363636362
D1-11-10,OUTSIDE,D1,5,0.0,1.5,0,15.0,03.02.000000571,ZHU GUANGYU GOLDEN BROTH BASE,General / Other,1,1.8,1.5,B1-18-10,1.6363636363636362
C1-11-10,OUTSIDE,C1,11,0.0,1.5,0,15.0,NADI KEMB(24)(2PCS),NADI KEMBARA(20+24)(2PCS)LUGGAGE,General / Other,1,2.0,1.6666666666666667,D1-02-30,1.8181818181818181
LGF-01-10,INSIDE_STORAGE,LGF,5,0.0,-13.5,0,6.0,PKG_PALLET_PLASTIC,PLASTIC PALLET,Chemical,277,0.185,0.15416666666666667,A-04-40,0.0006676290147961025
H-01-10,INSIDE_STORAGE,H,17,0.0,-13.5,0,6.0,COO_GC206_DRUM_190KG,FEELZ GC 206 / CAPRYLIC/CAPRIC TRIGLYCERIDE/PALMESTER 3595,General / Other,336,0.31,0.25833333333333336,A-11-10,0.0009223445403153822
A-01-10,INSIDE_STORAGE,A,59,0.0,-13.5,0,6.0,COO_IM313_DRUM_175KG,FEELZ IM 313  / ISOPROPYL MYRISTATE/ RADIA 7730,Chemical,246,0.31,0.25833333333333336,B-05-10,0.001259650548557497
Y-01-10,INSIDE_STORAGE,Y,71,0.0,-13.5,0,6.0,COO_CC224_DRUM_175KG,NATURAZ CC 224 / COCO CAPRYLATE/CAPRATE,Chemical,210,0.31,0.25833333333333336,A-17-10,0.001475487862922418
LGF-02-10,INSIDE_STORAGE,LGF,5,0.0,-12.0,0,7.5,COO_IL208_DRUM_175KG,NATURAZ IL 208 / ISOAMYL LAURATE,Chemical,135,0.31,0.25833333333333336,B-03-10,0.00229459659511473
H-02-10,INSIDE_STORAGE,H,17,0.0,-12.0,0,7.5,PKG_PALLET_WOODEN,WOODEN PALLET,Crockery / Equipment,58,0.162,0.135,A-01-30,0.0027882960413080893
A-02-10,INSIDE_STORAGE,A,59,0.0,-12.0,0,7.5,232119,MEDIUM FRENCH FRIES BOX,Packaging Material,385,1.0935,0.91125,D-18-40,0.0028395222020254477
Y-02-10,INSIDE_STORAGE,Y,71,0.0,-12.0,0,7.5,COO_II401_DRUM_180KG,FEELZ II 401 / ISONONYL ISONONANOATE,Chemical,103,0.31,0.25833333333333336,A-03-10,0.0030067895247332687
LGF-01-20,INSIDE_STORAGE,LGF,5,1.6,-13.5,1,7.6,COO_II401_D_180KG,RADIA 7710,Chemical,91,0.31,0.25833333333333336,A-09-10,0.0034028540065861694
H-01-20,INSIDE_STORAGE,H,17,1.6,-13.5,1,7.6,243017,NAPKIN,General / Other,349,1.1904,0.992,D-10-50,0.0034099112002291604
A-01-20,INSIDE_STORAGE,A,59,1.6,-13.5,1,7.6,COO_PC309_DRUM_190KG,FEELZ PC 309 / PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE,Chemical,86,0.31,0.25833333333333336,B-09-10,0.003600464576074332
Y-01-20,INSIDE_STORAGE,Y,71,1.6,-13.5,1,7.6,COO_IP312_DRUM_175KG,FEELZ IP 312 / ISOPROPYL PALMITATE/ RADIA 7732,Chemical,84,0.31,0.25833333333333336,A-07-10,0.003686087990487515
LGF-03-10,INSIDE_STORAGE,LGF,5,0.0,-10.5,0,9.0,COO_GO310_DRUM_180KG,FEELZ GO 310 / TRIETHYLHEXANOIN,Chemical,73,0.31,0.25833333333333336,B-14-10,0.004240766073871409
H-03-10,INSIDE_STORAGE,H,17,0.0,-10.5,0,9.0,COO_PC325_DRUM_180KG,FEELZ PC 325 / PEG-6 CAPRYLIC/CAPRIC GLYCERIDES,Chemical,65,0.31,0.25833333333333336,A-08-10,0.004761904761904762
A-03-10,INSIDE_STORAGE,A,59,0.0,-10.5,0,9.0,COO_PEIS405_D_180KG,FEELZ PEIS 405/PEG-6 CAPRYLIC/CAPRIC GLYCERIDE,Chemical,64,0.31,0.25833333333333336,A-22-10,0.00483619344773791
Y-03-10,INSIDE_STORAGE,Y,71,0.0,-10.5,0,9.0,COO_SO314_DRUM_200KG,FEELZ SO 314 / RADIA 2157 / TWEEN 80,General / Other,57,0.31,0.25833333333333336,A-09-10,0.005429071803852889
LGF-02-20,INSIDE_STORAGE,LGF,5,1.6,-12.0,1,9.1,235044,5-1 BURGER WRAPPER,General / Other,245,1.3563,1.1302500000000002,C-17-20,0.0055336597307221545
H-02-20,INSIDE_STORAGE,H,17,1.6,-12.0,1,9.1,314005,REFRIRERATOR INNER SHELF (3 LAYERS),General / Other,31,0.1759,0.14658333333333334,F-08-20,0.005655948553054662
A-02-20,INSIDE_STORAGE,A,59,1.6,-12.0,1,9.1,COO_ES306_DRUM_180KG,FEELZ ES 306 / ETHYLHEXYL STEARATE,Chemical,53,0.31,0.25833333333333336,C-11-10,0.00583804143126177
Y-02-20,INSIDE_STORAGE,Y,71,1.6,-12.0,1,9.1,COO_GH236_DRUM_180KG,NATURAZ GH 236 / GLYCEROL TRIHEPTANOIN,Chemical,51,0.31,0.25833333333333336,A-20-10,0.006066536203522504
LGF-01-30,INSIDE_STORAGE,LGF,5,3.2,-13.5,2,9.2,COO_CO204_DRUM_175KG,FEELZ CO 204 / CETYL ETHYLHEXANOATE,Chemical,50,0.31,0.25833333333333336,A-20-10,0.0061876247504990016
H-01-30,INSIDE_STORAGE,H,17,3.2,-13.5,2,9.2,COO_PC309_GMP_190KG,FEELZ PC309/ PROPYLENE GLYCOL DICAPRYLATE/ CAPRATE,Chemical,49,0.31,0.25833333333333336,B-09-10,0.006313645621181262
A-01-30,INSIDE_STORAGE,A,59,3.2,-13.5,2,9.2,COO_PC333_DRUM_180KG,REFLEZ PC 333 / PROPYLHEPTYL CAPRYLATE,Chemical,47,0.31,0.25833333333333336,A-07-10,0.006581740976645435
Y-01-30,INSIDE_STORAGE,Y,71,3.2,-13.5,2,9.2,244063,THERMAL PAPER ROLL,General / Other,195,1.287,1.0725,E-10-10,0.006596617119425935
LGF-04-10,INSIDE_STORAGE,LGF,5,0.0,-9.0,0,10.5,PKG_BOXB,CARTON BOX (W/ CIDOLS LOGO),Chemical,225,1.5,1.25,D-06-50,0.006663705019991115
H-04-10,INSIDE_STORAGE,H,17,0.0,-9.0,0,10.5,COO_NH336_D_175KG,REFLEZ NH336/ NEOPENTYL DIHEPTANOATE,Chemical,45,0.31,0.25833333333333336,A-11-10,0.006873614190687361
A-04-10,INSIDE_STORAGE,A,59,0.0,-9.0,0,10.5,COO_MO903_DRUM_180KG,EDURAZ MO 903 / METHYL OLEATE,Chemical,40,0.31,0.25833333333333336,A-05-20,0.0077306733167082295
Y-04-10,INSIDE_STORAGE,Y,71,0.0,-9.0,0,10.5,235043,TRAY PAPER,Crockery / Equipment,141,1.0992,0.916,D-21-30,0.007790219702338767
G-01-10,INSIDE_STORAGE,G,23,0.0,-13.5,0,12.0,233050,ALUMINUM FOIL WHOLE CHICKEN BAG,Food-Grade,135,1.0854,0.9045,E-20-30,0.008034048852701703
B-01-10,INSIDE_STORAGE,B,53,0.0,-13.5,0,12.0,233051,WHOLE CHICKEN BAG 4#,Food-Grade,204,1.6608,1.3840000000000001,E-07-40,0.00813718765311122
LGF-03-20,INSIDE_STORAGE,LGF,5,1.6,-10.5,1,10.6,311074,OIL SEPARATOR,General / Other,21,0.1763,0.1469166666666667,H-19-30,0.008355450236966825
H-03-20,INSIDE_STORAGE,H,17,1.6,-10.5,1,10.6,COO_WO10_DRUM_180KG,JOLEE 7887 / POLYGLYCERYL-3 POLYRICINOLEATE AND SORBITAN ISOSTEARATE,Chemical,37,0.31,0.25833333333333336,B-08-10,0.008355795148247977
A-03-20,INSIDE_STORAGE,A,59,1.6,-10.5,1,10.6,KITCHENWARE,KITCHENWARE,General / Other,11,0.1,0.08333333333333334,E-14-20,0.009009009009009009
Y-03-20,INSIDE_STORAGE,Y,71,1.6,-10.5,1,10.6,COO_IL208_MB_D_175KG,JOLEE 7750 RSPO MB,Chemical,34,0.31,0.25833333333333336,B-03-10,0.00909090909090909
LGF-02-30,INSIDE_STORAGE,LGF,5,3.2,-12.0,2,10.7,COO_ES334_DRUM_180KG,FEELZ ES 334 / ETHYLHEXYL  STEARATE,Chemical,31,0.31,0.25833333333333336,C-17-10,0.009967845659163987
H-02-30,INSIDE_STORAGE,H,17,3.2,-12.0,2,10.7,331007,PLASTIC SQUARE BOX(WHITE),Packaging Material,15,0.1515,0.12625,H-13-10,0.010033112582781457
A-02-30,INSIDE_STORAGE,A,59,3.2,-12.0,2,10.7,IHRAM - 1400G,IHRAM TOWEL(1400G),General / Other,14,0.1436,0.11966666666666667,F-09-50,0.010184397163120569
Y-02-30,INSIDE_STORAGE,Y,71,3.2,-12.0,2,10.7,COO_OE231_DRUM_180KG,NATURAZ OE231/ OLEYL EURACATE,Chemical,27,0.31,0.25833333333333336,D-04-10,0.011439114391143911
LGF-01-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-13.5,3,10.8,PKG_PAILE,20L PAIL DARK BLUE - TIGHT HEAD,Chemical,146,1.736,1.4466666666666668,B-05-40,0.01188227241615332
H-01-40,INSIDE_STORAGE,H,17,4.800000000000001,-13.5,3,10.8,COO_BC337_DRUM_190KG,FEELZ BC 337,Chemical,25,0.31,0.25833333333333336,H-20-20,0.012350597609561751
A-01-40,INSIDE_STORAGE,A,59,4.800000000000001,-13.5,3,10.8,HOL_PG4_DRUM,PURE VEGETABLE POLYGLYCEROL-4,Chemical,25,0.31,0.25833333333333336,G-04-20,0.012350597609561751
Y-01-40,INSIDE_STORAGE,Y,71,4.800000000000001,-13.5,3,10.8,COO_SF805_DRUM_100KG,SHAROSURF S3,Chemical,23,0.31,0.25833333333333336,D-02-20,0.013419913419913419
LGF-05-10,INSIDE_STORAGE,LGF,5,0.0,-7.5,0,12.0,244057,DISPOSABLE MEAL BAG,Packaging Material,85,1.1853,0.98775,B-01-40,0.0139283196239718
H-05-10,INSIDE_STORAGE,H,17,0.0,-7.5,0,12.0,TN-004,PRIMA PLAST PV 4.5KG MINERAL GREY,General / Other,85,1.219,1.0158333333333334,G-01-20,0.014324324324324325
A-05-10,INSIDE_STORAGE,A,59,0.0,-7.5,0,12.0,233057,FRENCH FRIES BAG(LARGE),Packaging Material,75,1.14,0.95,B-02-30,0.0151797603195739
Y-05-10,INSIDE_STORAGE,Y,71,0.0,-7.5,0,12.0,232113,POPCORN CHICKEN BOX (OVERSEAS VERSION),Food-Grade,93,1.4355,1.19625,F-09-30,0.01541890440386681
LGF-04-20,INSIDE_STORAGE,LGF,5,1.6,-9.0,1,12.1,CID_C10,CAPRIC ACID_SINAR-FA1099,Chemical,20,0.31,0.25833333333333336,C-13-10,0.015422885572139302
H-04-20,INSIDE_STORAGE,H,17,1.6,-9.0,1,12.1,241074,MARINATION BAG,Packaging Material,73,1.1392,0.9493333333333334,D-11-20,0.015584131326949385
A-04-20,INSIDE_STORAGE,A,59,1.6,-9.0,1,12.1,241073,SINGLE CUP HOLDER BAG,Packaging Material,91,1.4975999999999998,1.248,C-20-10,0.016439077936333698
LGF-03-30,INSIDE_STORAGE,LGF,5,3.2,-10.5,2,12.2,PKG_PAIL,20L PAIL WHITE - PRESS CAP,Chemical,104,1.736,1.4466666666666668,D-15-50,0.016676272814601347
Y-04-20,INSIDE_STORAGE,Y,71,1.6,-9.0,1,12.1,233056,SMALL PAPER BAG,Packaging Material,81,1.3728,1.1440000000000001,F-14-40,0.016927250308261407
H-03-30,INSIDE_STORAGE,H,17,3.2,-10.5,2,12.2,COO_SOL40_PAIL_18KG,REFLEZ SOL 40 / POLYGLYCERYL-4 CAPRATE,Chemical,49,0.837,0.6975,F-05-20,0.017046843177189408
A-03-30,INSIDE_STORAGE,A,59,3.2,-10.5,2,12.2,COO_SO214_ DRUM_200K,SORBITAN MONOOLEATE,Chemical,18,0.31,0.25833333333333336,A-08-10,0.01712707182320442
Y-03-30,INSIDE_STORAGE,Y,71,3.2,-10.5,2,12.2,COO_PGIS23_PAIL_18KG,REFLEZ PGIS 23 / POLYGLYCERYL-2 TRIISOSTEARATE,Chemical,48,0.837,0.6975,E-13-30,0.0174012474012474
LGF-02-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-12.0,3,12.3,COO_PCAGO_DRUM_25KG,REFLEZ PCA GO / PCA GLYCERYL OLEATE,Chemical,86,1.5,1.25,A-21-30,0.01742160278745645
H-02-40,INSIDE_STORAGE,H,17,4.800000000000001,-12.0,3,12.3,COO_DDPI10_PAIL_18KG,Reflez DD-PI 10 / PHYTOSTEARYL ISOSTEARYL DIMER DI,Chemical,47,0.837,0.6975,B-04-10,0.017770700636942673
A-02-40,INSIDE_STORAGE,A,59,4.800000000000001,-12.0,3,12.3,COO_SOL40_DRUM_180KG,REFLEZ SOL 40 / POLYGLYCERYL-4 CAPRATE,Chemical,17,0.31,0.25833333333333336,A-22-10,0.018128654970760234
Y-02-40,INSIDE_STORAGE,Y,71,4.800000000000001,-12.0,3,12.3,CID_2EH,ETHYLHEXANOIC ACID,Chemical,17,0.31,0.25833333333333336,A-05-20,0.018128654970760234
LGF-01-50,INSIDE_STORAGE,LGF,5,6.4,-13.5,4,12.4,BETA CAROTENE 30%OS,BETA CAROTENE 30% OS K7804,General / Other,24,0.45,0.375,E-01-30,0.01867219917012448
H-01-50,INSIDE_STORAGE,H,17,6.4,-13.5,4,12.4,COO_DD20_PAIL_20KG,Reflez DD 20 / DIMER DILINOLEYL DIMER DILINOLEATE,Chemical,80,1.5,1.25,A-04-20,0.018726591760299626
A-01-50,INSIDE_STORAGE,A,59,6.4,-13.5,4,12.4,COO_GI202_DRUM_180KG,NATURAZ GI 202 / TRIISOSTEARIN,Chemical,16,0.31,0.25833333333333336,A-03-10,0.019254658385093167
Y-01-50,INSIDE_STORAGE,Y,71,6.4,-13.5,4,12.4,332110,BIN BAG / SMALL GARBAGE BAG,Packaging Material,55,1.1648,0.9706666666666668,D-05-50,0.021139745916515428
LGF-06-10,INSIDE_STORAGE,LGF,5,0.0,-6.0,0,13.5,HOL_MPGN,RADIANOL 4710,Chemical,14,0.31,0.25833333333333336,C-09-10,0.02198581560283688
H-06-10,INSIDE_STORAGE,H,17,0.0,-6.0,0,13.5,PKG_DRUM_HDPE_BLUE,30L EMPTY HDPE DRUM - OPEN TOP (BLUE),Chemical,67,1.5,1.25,B-06-40,0.022354694485842028
G-02-10,INSIDE_STORAGE,G,23,0.0,-12.0,0,13.5,234054,500 PP CUP(U-SHAPED),Crockery / Equipment,85,1.9607999999999999,1.634,A-17-40,0.023041128084606347
B-02-10,INSIDE_STORAGE,B,53,0.0,-12.0,0,13.5,231086,CORRUGATED CUP,Crockery / Equipment,53,1.2264,1.022,E-18-50,0.02309604519774011
A-06-10,INSIDE_STORAGE,A,59,0.0,-6.0,0,13.5,COO_SF806_DRUM_100KG,SHAROSURF S4,Chemical,13,0.31,0.25833333333333336,B-22-10,0.02366412213740458
Y-06-10,INSIDE_STORAGE,Y,71,0.0,-6.0,0,13.5,CFR110N,CFR110N,General / Other,69,1.8,1.5,D-17-10,0.026049204052098412
LGF-05-20,INSIDE_STORAGE,LGF,5,1.6,-7.5,1,13.6,COO_DD70_PAIL_20KG,Reflez DD 70 / DIMER DILINOLEYL DIMER DILINOLEATE,Chemical,57,1.5,1.25,A-15-30,0.02626970227670753
H-05-20,INSIDE_STORAGE,H,17,1.6,-7.5,1,13.6,COO_DD70_DRUM_20KG,REFLEZ DD70 / DIMER DILINOLEYL,Chemical,57,1.5,1.25,B-04-10,0.02626970227670753
G-01-20,INSIDE_STORAGE,G,23,1.6,-13.5,1,13.6,DINA(24)(2PCS),DINA (20+24)(2PCS)LUGAGGE,General / Other,74,2.0500000000000003,1.7083333333333337,A-19-40,0.027665317139001354
B-01-20,INSIDE_STORAGE,B,53,1.6,-13.5,1,13.6,COO_GC206_PAIL_18KG,FEELZ GC 206 / CAPRYLIC/CAPRIC TRIGLYCERIDE,General / Other,30,0.837,0.6975,E-05-10,0.027807308970099667
A-05-20,INSIDE_STORAGE,A,59,1.6,-7.5,1,13.6,HOL_TEA,TRIETHANOLAMINE 99%,General / Other,11,0.31,0.25833333333333336,A-05-20,0.027927927927927927
LGF-04-30,INSIDE_STORAGE,LGF,5,3.2,-9.0,2,13.7,COO_CO203_DRUM_175KG,FEELZ CO 203/ CETYL ETHYLHEXANOATE,Chemical,11,0.31,0.25833333333333336,B-01-20,0.027927927927927927
H-04-30,INSIDE_STORAGE,H,17,3.2,-9.0,2,13.7,HOL_PG2_DRUM,POLYGLYCEROL-2,Chemical,11,0.31,0.25833333333333336,A-04-10,0.027927927927927927
A-04-30,INSIDE_STORAGE,A,59,3.2,-9.0,2,13.7,HOL_ISOC18_DRUM,ISOSTEARYL ALCOHOL,Chemical,11,0.31,0.25833333333333336,A-05-10,0.027927927927927927
Y-05-20,INSIDE_STORAGE,Y,71,1.6,-7.5,1,13.6,244064,WOODEN SPOON,Crockery / Equipment,38,1.092,0.9100000000000001,C-21-30,0.028661417322834646
Y-04-30,INSIDE_STORAGE,Y,71,3.2,-9.0,2,13.7,CFC120N,CFC120N,General / Other,59,1.8,1.5,D-18-10,0.030456852791878174
LGF-03-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-10.5,3,13.8,PKG_ABAR,ANGLE BAR,Chemical,47,1.5,1.25,G-01-10,0.03184713375796178
H-03-40,INSIDE_STORAGE,H,17,4.800000000000001,-10.5,3,13.8,COO_GO218_DRUM_25KG,NATURAZ GO 218 / GLYCERYL OLEATE,Chemical,44,1.5,1.25,B-04-10,0.03401360544217687
A-03-40,INSIDE_STORAGE,A,59,4.800000000000001,-10.5,3,13.8,COO_BA335_DRUM_180KG,HICOS DBA / FEELZ BA335 / DIBUTYL ADIPATE,Chemical,9,0.31,0.25833333333333336,A-09-10,0.03406593406593407
Y-03-40,INSIDE_STORAGE,Y,71,4.800000000000001,-10.5,3,13.8,ECOOLUBE DL PLUS,ECOOLUBE DL PLUS,General / Other,9,0.31,0.25833333333333336,A-10-10,0.03406593406593407
LGF-02-50,INSIDE_STORAGE,LGF,5,6.4,-12.0,4,13.9,HOL_MPG_DRUM,PROPYLENE GLYCOL USP,Chemical,9,0.31,0.25833333333333336,C-06-10,0.03406593406593407
H-02-50,INSIDE_STORAGE,H,17,6.4,-12.0,4,13.9,HOL_MPEG,MPEG350,General / Other,9,0.31,0.25833333333333336,A-10-10,0.03406593406593407
G-03-10,INSIDE_STORAGE,G,23,0.0,-10.5,0,15.0,S-ROMA DURUM,SUGRA- ROMA DURUM,Food-Grade,43,1.5,1.25,F-01-20,0.03480278422273782
A-02-50,INSIDE_STORAGE,A,59,6.4,-12.0,4,13.9,331217,GEOTRENCH,General / Other,15,0.5475,0.45625,H-13-10,0.03625827814569536
Y-02-50,INSIDE_STORAGE,Y,71,6.4,-12.0,4,13.9,COO_PC342_DRUM_180KG,RADIA 7210 / PROPYLENE DIDECANOATE,Chemical,8,0.31,0.25833333333333336,C-01-10,0.03827160493827161
LGF-07-10,INSIDE_STORAGE,LGF,5,0.0,-4.5,0,15.0,PKG_JCAN,25L JERRY CAN,Chemical,18,0.6960000000000001,0.5800000000000001,A-01-40,0.03845303867403315
H-07-10,INSIDE_STORAGE,H,17,0.0,-4.5,0,15.0,COO_PGIS22_PAIL_18KG,REFLEZ PGIS 22 / POLYGLYCERYL-2 DIISOSTEARATE,Chemical,21,0.837,0.6975,B-07-10,0.03966824644549763
B-03-10,INSIDE_STORAGE,B,53,0.0,-10.5,0,15.0,THE UMRAH,THE UMRAH (SLING BAG),Packaging Material,6,0.2533,0.21108333333333337,H-06-20,0.041524590163934436
A-07-10,INSIDE_STORAGE,A,59,0.0,-4.5,0,15.0,COO_GMO_DRUM_190KG,GLYCEROL MONO OLEATE 50,General / Other,7,0.31,0.25833333333333336,A-13-10,0.04366197183098592
Y-07-10,INSIDE_STORAGE,Y,71,0.0,-4.5,0,15.0,COO_WO10_PAIL_18KG,REFLEZ WO 10 / POLYGLYCERYL-3 POLYRICINOLEATE (AND) SORBITAN ISOSTEARATE,Chemical,19,0.837,0.6975,A-05-10,0.043821989528795804
LGF-06-20,INSIDE_STORAGE,LGF,5,1.6,-6.0,1,15.1,COO_DPHS30_HDPE_25KG,PEG-30 DIPOLYHYDROXY STEARATE,Chemical,33,1.5,1.25,D-05-20,0.045317220543806644
H-06-20,INSIDE_STORAGE,H,17,1.6,-6.0,1,15.1,COO_SOL30_PAIL_17KG,REFLEZ SOL-30 / POLYGLYCERYL-3 CAPRYLATE/CAPRATE/SUCCINATE AND PROPYLENE GLYCOL,Chemical,18,0.837,0.6975,B-01-10,0.046243093922651926
A-06-20,INSIDE_STORAGE,A,59,1.6,-6.0,1,15.1,COO_IL208_PAIL_17KG,NATURAZ IL 208 / ISOAMYL LAURATE,Chemical,18,0.837,0.6975,A-01-10,0.046243093922651926
G-02-20,INSIDE_STORAGE,G,23,1.6,-12.0,1,15.1,SUGRANO,SUGRANO W5100 HIGHLIGHT 20KG,Food-Grade,31,1.5,1.25,D-11-10,0.04823151125401929
B-02-20,INSIDE_STORAGE,B,53,1.6,-12.0,1,15.1,MOBIL VACTRA OIL,MOBIL VACTRA OIL,General / Other,6,0.306,0.255,D-05-10,0.05016393442622951
Y-06-20,INSIDE_STORAGE,Y,71,1.6,-6.0,1,15.1,YUNHRAW GO_D_190KG,YUNHRAW GO,General / Other,6,0.31,0.25833333333333336,A-22-20,0.05081967213114754
LGF-05-30,INSIDE_STORAGE,LGF,5,3.2,-7.5,2,15.2,COO_PS20_DRUM_200KG,TWEEN 20,General / Other,6,0.31,0.25833333333333336,H-19-20,0.05081967213114754
H-05-30,INSIDE_STORAGE,H,17,3.2,-7.5,2,15.2,CID_C10_MB,CAPRIC ACID - RSPO MB,Chemical,6,0.31,0.25833333333333336,D-09-10,0.05081967213114754
A-05-30,INSIDE_STORAGE,A,59,3.2,-7.5,2,15.2,HOL_PG10,POLYGLYCEROL-10,Chemical,6,0.31,0.25833333333333336,A-22-20,0.05081967213114754
G-01-30,INSIDE_STORAGE,G,23,3.2,-13.5,2,15.2,KITCHENWARE (P),PRESSURE POT,General / Other,2,0.1069,0.08908333333333333,E-16-20,0.0509047619047619
LGF-04-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-9.0,3,15.3,COO_AM12_CTN_20KG,GLYCERYL LAURATE (GML 90%),Chemical,24,1.242,1.0350000000000001,B-01-30,0.051535269709543564
H-04-40,INSIDE_STORAGE,H,17,4.800000000000001,-9.0,3,15.3,COO_PG10ML_DRUM_25KG,REFLEZ PG10-ML / POLYGLYCERYL-10 LAURATE,Chemical,29,1.5,1.25,B-04-10,0.05154639175257732
B-01-30,INSIDE_STORAGE,B,53,3.2,-13.5,2,15.2,TH TRAVEL(24)(2PCS),TABUNG HAJI TRAVEL (20+24)(2PCS)LUGGAGE,General / Other,23,1.2,1.0,A-11-40,0.051948051948051945
A-04-40,INSIDE_STORAGE,A,59,4.800000000000001,-9.0,3,15.3,CID_C12,LAURIC ACID 99%,Chemical,21,1.2000000000000002,1.0000000000000002,A-06-20,0.05687203791469195
Y-05-30,INSIDE_STORAGE,Y,71,3.2,-7.5,2,15.2,HIGETA SOY.,HIGETA SOY SAUCE,Food-Grade,31,1.8,1.5,D-10-10,0.05787781350482315
